Date,Review,Review Lemma,Topics,Names,Representation,Representative_Docs,Positive,Neutral,Negative
5 de maio de 2016,Não é o melhor restaurante de comida mexicana que visitei. Lá dentro é barulhento e o atendimento é bem confuso.,não bom restaurante comida mexicano visiteer lá dentro barulhento atendimento bem confuso,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.08830338716506958,0.348675400018692,0.5630212426185608
5 de maio de 2016,"Ambiente ideal para ir com amigos. 
Já fui com amigos, com namorado, com família. Já comemorei aniversário. É simplesmente sensacional. Não tem como não se divertir.
Descontraído, o restaurante conta com garçons caracterizados e bem humorados, um tequileiro que te convence no primeiro segundo a...Mais",ambiente ideal ir amigo já amigo namorado família já comemorei aniversário simplesmente sensacional não ter não divertir descontrair restaurante contar garçom caracterizado bem humorar tequileiro convencer primeiro mais,3,3_aniversário_comemorar_amigo_muito,"['aniversário', 'comemorar', 'amigo', 'muito', 'bom', 'lugar', 'ambiente', 'amiga', 'mais', 'atendimento']","['bom local comemorar aniversário decoração muito bonito bom atendimento ambiente animar', 'comida maravilhoso ambiente atendimento muito agradável amigo comemorar aniversário super bem atendir', 'muito bom bom atendimento local perfeito comemorar aniversário amigo família']",0.7552282810211182,0.14356817305088043,0.10120363533496857
4 de maio de 2016,"possui um ambiente muito aconchegante, com uma musica excelente e uma comida maravilhosa. muito bom para noites divertidas",possuir ambiente muito aconchegante musica excelente comida maravilhoso muito bom noite divertido,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.9885972142219543,0.00749205844476819,0.003910736180841923
1 de maio de 2016,Não foi nossa primeira opção naquela noite mas foi quem salvou nossa noite. Um bar mexicano muito legal com comida boa e os preços ótimos para o Rio e boa musica ao vivo. Vale apena conhecer!,não primeiro opção noite salvar noite bar mexicano muito legal comida bom preço ótimos rio bom musica vivo vale apenar conhecer,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.4923689663410187,0.2632516324520111,0.24437938630580902
30 de abril de 2016,"Viemos para um aniversário, aliás, tinham vários rolando. Pedimos uma quesadilha que estava fria e muito mal servida. O ambiente é tranquilo e agradável.Mais",viemos aniversário aliás ter rolando pedir quesadilha fria muito mal servido ambiente tranquilo agradável.mal,3,3_aniversário_comemorar_amigo_muito,"['aniversário', 'comemorar', 'amigo', 'muito', 'bom', 'lugar', 'ambiente', 'amiga', 'mais', 'atendimento']","['bom local comemorar aniversário decoração muito bonito bom atendimento ambiente animar', 'comida maravilhoso ambiente atendimento muito agradável amigo comemorar aniversário super bem atendir', 'muito bom bom atendimento local perfeito comemorar aniversário amigo família']",0.13030053675174713,0.054570917040109634,0.8151285648345947
30 de abril de 2016,"Lugar super divertido, ambiente muito agradável e boa comida.
O atendimento deixar a desejar.
Fui com a família e amigos, todos se divertiram bastante com o show dos cantores mexicanos e tequilheiros.
A diversão é garantida.",lugar super divertido ambiente muito agradável bom comida atendimento deixar desejar família amigo divertir bastante show cantor mexicano tequilheiro diversão garantir,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.9478569626808167,0.023249531164765358,0.02889356017112732
29 de abril de 2016,"Restaurante com boa estrutura e ambiente agradável. Tem boas apresentações de músicas típicas mexicanas. No quesito atendimento deixa muito a desejar. Demoraram aproximadamente 2 horas para trazer o nosso prato. Isso porque conversamos com o garçom e o gerente, que pouco resolveu. Após a excessiva...Mais",restaurante bom estrutura ambiente agradável ter bom apresentação música típico mexicano quesito atendimento deixar muito desejar demorar aproximadamente hora trazer prato conversamos garçom gerente pouco resolver excessiva mais,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.3082188069820404,0.10145414620637894,0.5903270840644836
29 de abril de 2016,"O restaurante possui uma ótima localização (rua bem movimentada), decoração incrível, divertida, atendimento excelente, animação total dos garços e Mariachis, comida incrível! Vale a pena tomar rodadas de tequilas com os amigos; a diversão é garantida!",restaurante possuir ótimo localização rua bem movimentado decoração incrível diverter atendimento excelente animação total garço mariachi comida incrível valer pena tomar rodada tequila amigo diversão garantir,11,11_restaurante_mariachi_tequileiro_mais,"['restaurante', 'mariachi', 'tequileiro', 'mais', 'bem', 'animar', 'decoração', 'comida', 'pena', 'super']","['restaurante encaixar começar decoração lindo super alegre seguir mariachi alegr despojar tequileiro super divertido fechar grande estilo comida delicioso super bem-servida prato servir super bem arrumado comer mais', 'excelente restaurante muito animar apresentação mariachi tequileiro caracterizado animar animação cobrar couvert artístico real valer pena costumar ficar bem cheio final semana ter reserva prato mais', 'restaurante bacano decoração temático super bacano comida bom porção aperitivo não grande garçom atencioso grupo mariachi circular restaurante super animar o""tequileiro "" também circular restaurante show parte dia calor prefiram meso mais']",0.9778453707695007,0.012470987625420094,0.00968371145427227
25 de abril de 2016,"Primeira vez que estive em um restaurante mexicano, e fomos com um casal de amigos que já são clientes do local. Amamos a animação!! É cobrado o valor de R$10,00 por pessoa de couvert artístico mas que vale cada centavo pela alegria e diversão que...Mais",vez estiver restaurante Mexicano ser casal amigo já cliente local amar animação cobrar valor pessoa artístico valer centavo alegria diversão mais,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.9164159893989563,0.03706179931759834,0.046522174030542374
25 de abril de 2016,"Local super agradável e bem localizado. Pessoal super gentil e atencioso. Muito animado, com muita música e Mariachis super empolgados! Comida excelente! Com certeza um local para se divertir com os amigos. Mas chegue cedo, senão a fila é cruel!",local super agradável bem localizar pessoal super gentil atencioso muito animar música mariachis super empolgar comer excelente certeza local divertir amigo chegar cedo senão fila cruel,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.897460401058197,0.02211553230881691,0.08042411506175995
22 de abril de 2016,"Estive nesse restaurante essa semana comemorando o aniversário de uma amiga e achei incrível. Muito animado, comida muito boa, com certeza irei novamente.",estiver restaurante semana comemorar aniversário amiga achar incrível muito animado comer muito bom certeza ir novamente,3,3_aniversário_comemorar_amigo_muito,"['aniversário', 'comemorar', 'amigo', 'muito', 'bom', 'lugar', 'ambiente', 'amiga', 'mais', 'atendimento']","['bom local comemorar aniversário decoração muito bonito bom atendimento ambiente animar', 'comida maravilhoso ambiente atendimento muito agradável amigo comemorar aniversário super bem atendir', 'muito bom bom atendimento local perfeito comemorar aniversário amigo família']",0.9067336320877075,0.03603459149599075,0.05723189190030098
22 de abril de 2016,"Adorei a ambientação do local, nos remete a um pedacinho do México. Os músicos tocando e animando o local, além dos tequileiros bem caracterizados. A comida é ótima, tem bastantes opções para quem curte pimenta ou não e drinks variados.",adorar ambientação local Remete pedacinho méxico músico tocar animar local além tequileiro bem caracterizar comida ótimo ter bastante opção curtar pimentar não drink variar,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.5954571962356567,0.10416251420974731,0.30038022994995117
21 de abril de 2016,"Não dá para reservar no sábado, mas uma pessoa pode chegar e guardar lugar para 50, como aconteceu no último sábado. A fila demora, os atendentes são confusos e deixaram uma senhora passar na minha frente porque ela fez um escândalo e disse que EU...Mais",não dar reservar sábado pessoa poder chegar guardar lugar acontecer último sábado fila demor atendente confuso deixar senhora passar frente fazer escândalo dizer mais,7,7_não_mais_chegar_fila,"['não', 'mais', 'chegar', 'fila', 'restaurante', 'hora', 'ter', 'demorar', 'esperar', 'pedir']","['comida saboroso ambiente muito divertido restaurante ter atendimento ruim garçon gente bem tentar atender não dar conta bebida demor muito chegar comida apesar saboroso chegar frio provavelmente ficar mais', 'não aconselho muito mal servir hora garçom não chegar esquecer pedir prato muito mal preparar vir comida frio pessoa mesa esperar prato cardápio fajita mix mais', 'mau atendimento ver extremamente confuso ficar mais hora fila comemorar aniversario conseguir mesa péssimo atender tivemo chamar garçom bar comida chegar fria prato sequer chegar terceiro mais']",0.19307003915309906,0.1948750913143158,0.6120548844337463
21 de abril de 2016,"Em quesito animação o bar se supera, o ambiente é leve descontraído e os tequileiros estão o tempo todo empurrando a galera para a  animação. Boa comida e variedade de drinks, cabe uma melhora na variedade de cerveja, não pode ter penas um  rótulo de...Mais",quesito animação bar superar ambiente leve descontrair tequileiro tempo empurrar galera animação bom comida variedade drink caber melhora variedade cerveja não poder ter pena rótulo mais,-1,-1_muito_bem_bom_mais,"['muito', 'bem', 'bom', 'mais', 'lugar', 'animação', 'atendimento', 'comida', 'não', 'ambiente']","['ambiente bem animar comida muito bom além ter show mariachi passar cantar mesa restaurante tornar atmosfera lugar bem divertido ser jantar tentar não chegar muito tarde conseguir mais', 'comer excelente atendimento muito bom lugar super animar muito gostoso voltar sempre barra 🥰', 'ambiente muito bem decorado atendimento excelente cardápio ter opção pimenta muito gostoso divertido show mariachi tequileiro preço justo']",0.4015141427516937,0.15355396270751953,0.44493183493614197
19 de abril de 2016,"Para uma noite diferente, com muita animação, com amigos ou família, e boa disposição.
Espaço decorado com tema mexicano, comida saborosa e animação durante toda a noite.
Recomendo!",noite diferente animação amigo família bom disposição espaço decorar tema mexicano comer saboroso animação noite recomer,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.9686670303344727,0.019337939098477364,0.011994984932243824
17 de abril de 2016,"O restaurante é bem legal, típico, o ambiente é todo decorado. Só não gostei do atendimento, os garçons demoram muito para atender. Tem também os tequileiros que ficam insistindo para você beber, e aí no final já viu a conta né, fora que o preço...Mais",restaurante bem legal típico ambiente todo decorado só não gostar atendimento garçom demor muito atender ter também tequileiro ficar insistir beber aí final já ver conta preço mais,-1,-1_muito_bem_bom_mais,"['muito', 'bem', 'bom', 'mais', 'lugar', 'animação', 'atendimento', 'comida', 'não', 'ambiente']","['ambiente bem animar comida muito bom além ter show mariachi passar cantar mesa restaurante tornar atmosfera lugar bem divertido ser jantar tentar não chegar muito tarde conseguir mais', 'comer excelente atendimento muito bom lugar super animar muito gostoso voltar sempre barra 🥰', 'ambiente muito bem decorado atendimento excelente cardápio ter opção pimenta muito gostoso divertido show mariachi tequileiro preço justo']",0.3662819564342499,0.21400968730449677,0.41970837116241455
15 de abril de 2016,"Ambiente muito agradável, com o que tem de melhor da comida mexicana.Opções de pratos variados e saborosos.Sem contar também o antedimento imbatível.",ambiente muito agradável ter bom comida mexicana.opção prato variar saborosos.sem contar também antedimento imbatível,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.7864135503768921,0.04378916695713997,0.16979734599590302
13 de abril de 2016,"Lugar simplesmente incrivel!! a presença de musicos rodando o bar a noite toda é muito legal e divertido. Ambiente super familiar e aconchegante. Ótimo para realizar aniversarios, ou ate mesmo um happy hour!!",lugar simplesmente incrivel presença musico rodar bar noite muito legal divertido ambiente super familiar aconchegante bom realizar aniversario ate mesmo happy hour,3,3_aniversário_comemorar_amigo_muito,"['aniversário', 'comemorar', 'amigo', 'muito', 'bom', 'lugar', 'ambiente', 'amiga', 'mais', 'atendimento']","['bom local comemorar aniversário decoração muito bonito bom atendimento ambiente animar', 'comida maravilhoso ambiente atendimento muito agradável amigo comemorar aniversário super bem atendir', 'muito bom bom atendimento local perfeito comemorar aniversário amigo família']",0.8720308542251587,0.04932904988527298,0.07864012569189072
13 de abril de 2016,"Melhor comida mexicana que já comi. As bebidas são muito boas e tem muita variedade. O Nacho é delicioso, e a melhor sobremesa pra mim é o churros com sorvete. Não tem igual!!!!!  Muito bom!!! Excelente restaurante!!!",bom comida mexicano já comi bebida muito bom ter variedade nacho delicioso bom sobremesa churro sorvete não ter igual muito bom excelente restaurante,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.9115480780601501,0.03498959541320801,0.05346233770251274
12 de abril de 2016,"Pedimos um Nachos e uma Quesadilha. Tudo estava muito bom.
Tomei uma Margueritha que também estava ótima.
O ambiente é bonito e agradável, tem musica (inclusive algumas pessoas dançam) e um mexicano que serve os shots de tequila e sacode a cabeça depois.",pedir nacho quesadilha muito bom tomeir margueritha também ótimo ambiente bonito agradável ter musica inclusive pessoa dançar mexicano servir shots tequila Sacode cabeça depois,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.910011887550354,0.027805956080555916,0.062182094901800156
11 de abril de 2016,Adoreiii o ambiente e decoração!!! muito aconchegante e perfeito para tomar drinks após o trabalho e também para comemorar aniversários etc... Comida excelente! amo comida mexina e o resturante não deixou nada a desejar !,adoreiii ambiente decoração muito aconchegante perfeito tomar drink trabalho também comemorar aniversário etc comer excelente amo comer mexina resturante não deixar desejar,3,3_aniversário_comemorar_amigo_muito,"['aniversário', 'comemorar', 'amigo', 'muito', 'bom', 'lugar', 'ambiente', 'amiga', 'mais', 'atendimento']","['bom local comemorar aniversário decoração muito bonito bom atendimento ambiente animar', 'comida maravilhoso ambiente atendimento muito agradável amigo comemorar aniversário super bem atendir', 'muito bom bom atendimento local perfeito comemorar aniversário amigo família']",0.954706609249115,0.01816302351653576,0.027130350470542908
10 de abril de 2016,"Ótima casa pra diversão com os amigos, adoramos as bebidas (tequilas ) e a comida também estavam perfeitas!",ótimo casa diversão amigo adorar bebida tequila comida também perfeito,6,6_tequila_tequileiro_muito_bom,"['tequila', 'tequileiro', 'muito', 'bom', 'divertido', 'margarita', 'bem', 'ambiente', 'animar', 'comida']","['ambiente agradável atendente atencioso comer gostoso bom tequila aqui recomendar', 'lugar super animar descontrair muito bom comemorar lá amigo comida saboroso tequila música vivo show mariaches tequileiro', 'bom atendimento super indico gostar bom comida tequila direito tequileiro']",0.5823063254356384,0.07486996799707413,0.34282371401786804
10 de abril de 2016,"Fui comemorar o aniversário do meu namorado e valeu super!!! Adorei da decoração a comida, o ambiente animado e bom preço. Indico irem na segunda feira que é o dia que tem mais descontos.",comemorar aniversário namorado valeu super adorar decoração comida ambiente animar bom preço indico ir segundo feira dia ter desconto,3,3_aniversário_comemorar_amigo_muito,"['aniversário', 'comemorar', 'amigo', 'muito', 'bom', 'lugar', 'ambiente', 'amiga', 'mais', 'atendimento']","['bom local comemorar aniversário decoração muito bonito bom atendimento ambiente animar', 'comida maravilhoso ambiente atendimento muito agradável amigo comemorar aniversário super bem atendir', 'muito bom bom atendimento local perfeito comemorar aniversário amigo família']",0.9538325071334839,0.01271838415414095,0.03344905376434326
10 de abril de 2016,"Ambiente muito divertido com comida boa!!! 
Os pratos  são generosos e deliciosos. Lugar ideal para comemorações com família e amigos!",ambiente muito divertido comida boa prato generoso delicioso lugar ideal comemoração família amigo,12,12_comemoração_lugar_amigo_comemorar,"['comemoração', 'lugar', 'amigo', 'comemorar', 'boa', 'comida', 'família', 'bom', 'ambiente', 'ideal']","['ambiente muito divertido comida boa prato generoso delicioso lugar ideal comemoração família amigo', 'lugar agradável aconchegante bom comemoração amigo ambiente temático comida boa super recomer', 'comida boa atendimento excelente ambiente divertido bom comemoração amigo ambiente bem decorar atendimento atencioso']",0.9918344020843506,0.00507647218182683,0.003089124569669366
5 de abril de 2016,"Que lugar gostoso para curtir amigos e experimentar a sensação de cores vibrantes estampadas em todas as paredes, música mexicana rodeando a mesa, boas doses de tequila para os mais animadinhos... Isso tudo em boa companhia vira uma combinação perfeita..",lugar gostoso curtir amigo experimentar sensação cor vibrante estampada parede música mexicano rodear mesa bom dose tequila mais animadinho bom companhia vir combinação perfeito,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.850655198097229,0.045892536640167236,0.10345226526260376
5 de abril de 2016,"Excelente restaurante, amei e pretendo voltar várias vezes, um bom atendimento, diversão garantida. Ambiente para se divertir, seja com família ou amigos.",excelente restaurante ameir preter voltar vez bom atendimento diversão garantir ambiente divertir família amigo,5,5_restaurante_bom_muito_atendimento,"['restaurante', 'bom', 'muito', 'atendimento', 'comida', 'recomendar', 'bem', 'excelente', 'super', 'qualidade']","['restaurante animar bom atendimento comer delicioso ambiente agradável divertido ir amigo', 'excelente restaurante muito animar comida ótimo atendimento excelente drink muito bom também', 'restaurante grupo amigo comida muito bom atendimento incrível recomendar']",0.976216733455658,0.014041943475604057,0.009741358458995819
5 de abril de 2016,"Apesar da fila de espera (com pessoas que passam na sua frente), a comida é muito gostosa, têm várias opções de drinks e ainda contam com a animação de tequileiros e cantores! Quesadilhas de cubos de mignon são as melhores!",apesar fila espera pessoa passar frente comida muito gostoso ter opção drink ainda contar animação tequileiro cantor quesadilhas cubo mignon bom,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.9628670811653137,0.019877754151821136,0.017255142331123352
3 de abril de 2016,"Sempre muito animado com os cantores e a tequileira. As comidas são maravilhosas. Pecam em 3 coisas. A demora no atendimento, a antipatia de um garçom senhor que vive de cara emburrada e nos drinks gigantes que vem só com gelo. 70% de gelo e...Mais",sempre muito animar cantor tequileiro comida maravilhoso pecar coisa demor atendimento antipatia garçom senhor viver cara emburrar drink gigante vir só gelo gelo mais,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.8229874968528748,0.03126469627022743,0.1457478255033493
1 de abril de 2016,"Restaurante mexicano, muito aconchegante, os tequileiros são uma  comedia... comida boa e preços atraentes...",restaurante Mexicano muito aconchegante tequileiro comedia comida bom preço atraente,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.6929620504379272,0.06150686740875244,0.2455311417579651
30 de março de 2016,"Local muito bom, comida gostosa e bem variada, tem um grupo que passa a mesa  mesa cantando, bem animado. O atendimento foi bom porém a sobremesa demorou excessivamente, qnd chamei o garçom pra cancelar ela chegou, a casa fica mt cheia tem que chegar cedo.",local muito bom comer gostoso bem variar ter grupo passar mesa mesa cantar bem animar atendimento bom sobremesa demorar excessivamente chameir garçom cancelar chegar casa ficar cheia chegar cedo,7,7_não_mais_chegar_fila,"['não', 'mais', 'chegar', 'fila', 'restaurante', 'hora', 'ter', 'demorar', 'esperar', 'pedir']","['comida saboroso ambiente muito divertido restaurante ter atendimento ruim garçon gente bem tentar atender não dar conta bebida demor muito chegar comida apesar saboroso chegar frio provavelmente ficar mais', 'não aconselho muito mal servir hora garçom não chegar esquecer pedir prato muito mal preparar vir comida frio pessoa mesa esperar prato cardápio fajita mix mais', 'mau atendimento ver extremamente confuso ficar mais hora fila comemorar aniversario conseguir mesa péssimo atender tivemo chamar garçom bar comida chegar fria prato sequer chegar terceiro mais']",0.7325995564460754,0.03274499624967575,0.23465536534786224
29 de março de 2016,"Sem duvida o melhor restaurante de comida mexicana em nossa cidade, sem falar do bom atendimento. Eu adorooooo!",duver bom restaurante comida mexicano cidade falar bom atendimento adorooooor,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.7352215647697449,0.16322661936283112,0.1015518307685852
26 de março de 2016,Muito bom. Comida e serviço maravilhoso. Desde a entrada até a primeira Frozen de Limão. Garçon Felipe muito atencioso e profissional e sempre sorrindo. E para finalizar os músicos. Parabéns!!!!!,muito bom comer serviço maravilhoso entrada até primeiro frozen limão garçon felipe muito atencioso profissional sempre sorrir finalizar músico parabéns,4,4_bebida_drink_bom_atendimento,"['bebida', 'drink', 'bom', 'atendimento', 'muito', 'cerveja', 'comer', 'gelar', 'ambiente', 'excelente']","['lugar comida muito gostoso drink excelente ambiente muito bom atendimento muito bom', 'muito recomendar bom lugar bebida excelente comida maravilhoso bom preço bom atendimento', 'ambiente maravilhoso agradável bom atendimento bebida bom comer delicioso recomendar']",0.9745844602584839,0.011151357553899288,0.014264204539358616
25 de março de 2016,"Comida e ambiente ótimos, com uma boa relação custo benefício. Os mariachis e tequileiros são muito divertidos. Vale a pena!",comer ambiente ótimos bom relação custo benefício mariachi tequileiro muito divertido valer pena,6,6_tequila_tequileiro_muito_bom,"['tequila', 'tequileiro', 'muito', 'bom', 'divertido', 'margarita', 'bem', 'ambiente', 'animar', 'comida']","['ambiente agradável atendente atencioso comer gostoso bom tequila aqui recomendar', 'lugar super animar descontrair muito bom comemorar lá amigo comida saboroso tequila música vivo show mariaches tequileiro', 'bom atendimento super indico gostar bom comida tequila direito tequileiro']",0.9212367534637451,0.02550838328897953,0.053254835307598114
